"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"cg15642854_TC11"	0.0307637209459507	0.95330995066143	0.964921236747543	0.0413633776699379	0.0227105044340352	0.914271991551888	0.0253558910583256	0.954182325279929	0.0264635577582144	0.957135246892607	0.890173306935064	0.0604472407312751	0.0314877566616043	0.923330379096084	0.0311598890119888	0.96803917664802
"cg15680624_TC11"	0.062149654743205	0.978807595207848	0.980792123032869	0.0933737279127387	0.0286573421397372	0.980130029100049	0.0267058046348978	0.947306095829886	0.0334622893381354	0.973581743627718	0.952859370550122	0.0613953450530911	0.135886264878201	0.979874763012914	0.0822608420031648	0.98071848945551
"cg23948811_BC11"	0.964491526956364	0.943929132710567	0.0369784297690074	0.0627696675359386	0.0454540324187757	0.0280501283739544	0.940487855389666	0.939867807436341	0.95477067886682	0.947442949691664	0.0287441607078546	0.0425256454411447	0.0834749724137316	0.0264973642909082	0.958919928129211	0.962673478214241
"cg13409248_TC11"	0.0189407333976519	0.930631353399337	0.963256168392472	0.0227101887865022	0.0208938146615908	0.925879869323624	0.0228848731244126	0.837116181229422	0.0226376860992054	0.930533725737239	0.944530232438798	0.0265469944909822	0.0174011176472541	0.937982314243499	0.0314748387461174	0.962993256595238
"cg04148794_BC11"	0.0165594669937514	0.959827417555265	0.966080127320555	0.0539084225964939	0.0138917583300826	0.829435917533629	0.0115513257188567	0.950607872513617	0.0136861777436801	0.967597013228518	0.854380947018638	0.0157331282138448	0.0143886201399017	0.893955849879855	0.0172812463452763	0.970242336254042
"cg08281556_BC11"	0.00928403255332299	0.919901998889103	0.979527713848233	0.00815979045320696	0.00887632756904897	0.848586506109119	0.0075850704942111	0.955983798365012	0.00873353116274968	0.954514510259768	0.817990657046621	0.00997474469855146	0.0447838598756973	0.883960703428883	0.0089855593148673	0.977175768242651
"cg12763828_BC21"	0.926075488336725	0.939388654127431	0.0233937613122087	0.0345408466313621	0.0297873266448898	0.0158550642766895	0.932112007242947	0.912281344807754	0.931490140013764	0.937757528910843	0.0197791276110682	0.0354614058783925	0.0279244118812523	0.0172456514991526	0.945176988938496	0.93962883852493
"cg22736461_TC21"	0.946606958080058	0.908263988771671	0.021298182440716	0.0264318231207285	0.0240757370474197	0.0274451814522639	0.936825852724896	0.915491730245989	0.933857100607006	0.930858548830025	0.0197503223050748	0.0224952952678367	0.0255265451888996	0.025221457009557	0.942249185904065	0.937313263978019
"cg04781584_BC11"	0.954104393448909	0.94554079578488	0.0660959610332045	0.0446516316862727	0.038725412104259	0.0573666676571072	0.952855243655624	0.954641758972806	0.947993754358915	0.950699823251452	0.0373539294985895	0.0443566278387291	0.0485392664841108	0.0347481255971884	0.960174873270348	0.964865039504934
"cg26533745_BC11"	0.0201889637293589	0.857651449431448	0.973006945883838	0.0166146442092599	0.0180981985319278	0.92152853434626	0.0167842186782693	0.866567515554802	0.0179846833280798	0.919749892367856	0.948194856003668	0.0149702469681522	0.0165054057976679	0.933743894814979	0.0166679929388424	0.963388723046946
"cg14272275_BC11"	0.0234003759209114	0.885105126287642	0.977531911137622	0.0199514862240774	0.0207632555883153	0.961370993236376	0.0160841617344466	0.826049030569304	0.0199333143080556	0.899257644353332	0.969290606282519	0.0176649274328169	0.0266561169605396	0.925478521167098	0.0230869860403485	0.96153014071708
"cg05821178_BC11"	0.0120487254200349	0.882434759180119	0.982199899510404	0.0577886138371849	0.0107505939559805	0.898271992004997	0.0104893929010323	0.931534531230701	0.0125400879914714	0.912351993118846	0.957302115852406	0.0314675302928039	0.104194336753548	0.94275875279523	0.0099793537425669	0.982027192924097
"cg12017577_BC11"	0.0392241775193332	0.939102753692723	0.985002198130568	0.111247382688025	0.0230753773352203	0.874986438924969	0.011200727814438	0.933377124870865	0.0117030551910213	0.958194513703905	0.924523776251973	0.0376377828185766	0.0401135086786353	0.948485843876743	0.032358966031324	0.984241292384289
"cg17936488_TC21"	0.941711898984273	0.931410682090563	0.0258335312616469	0.0204929523510835	0.0187376370207081	0.0199102785590542	0.910499996917492	0.9270048672101	0.929079347877989	0.937407316716977	0.0242850033584161	0.0366478554244425	0.0274037207513752	0.0180012996360191	0.925635241581962	0.944368092127135
"cg26111030_BC11"	0.0226242115867077	0.975359170803148	0.978904886365638	0.0580103945788012	0.03964363592113	0.91685048179441	0.0174083254635217	0.955593151843726	0.0280971136309666	0.972743147438564	0.897205780176603	0.0435797296295193	0.132286598090683	0.95428406258117	0.0499115512334638	0.979895878651623
"cg09234378_TC11"	0.0148755970158414	0.91525382526381	0.948164729365446	0.0175713241328965	0.0157664403395817	0.91251724199296	0.0106395756795239	0.94785423979572	0.0140998175058871	0.917672261618808	0.897350164845528	0.0473311350614657	0.0172701333444561	0.908118798479171	0.0148299147679792	0.957040120767462
"cg02856953_BC11"	0.0853869752991419	0.975363847526104	0.977152050543642	0.0239203271374273	0.0217342372657725	0.961645775464908	0.0379950006672904	0.95871943239792	0.029466853885793	0.965114557632622	0.827193961409276	0.0298785737768918	0.0321351148158815	0.963144779452478	0.118451122117365	0.977694733498708
"cg02565529_TC21"	0.0303479771741524	0.934180410287031	0.944177479851389	0.0247988100393686	0.0207444521487625	0.938564844060535	0.0171843559806811	0.89460695209475	0.0237303573373234	0.936863483069216	0.909148697513055	0.0230292848536423	0.0231333213232417	0.940604525373423	0.0274562125288239	0.945399468716575
"cg09899173_BC11"	0.0770452011779092	0.949236262928388	0.965698371017371	0.0222041862323227	0.0186007875811206	0.921889228369114	0.0370253970280476	0.947588457808808	0.0476779749357306	0.959895891240292	0.929932288556418	0.0209368205122571	0.0188284768632928	0.934674800374768	0.0835922566186254	0.965160846808708
"cg05796277_TC11"	0.0184017581717245	0.957498195737706	0.972895917121268	0.0207204271536235	0.0188479738570331	0.942638878594312	0.0181105083037031	0.853693426850562	0.0177802506816599	0.956649559376245	0.867387208864857	0.0255478502655029	0.0438658832782647	0.895683587830951	0.0155262521743256	0.969409537306833
"cg11120927_TC11"	0.0425388014701921	0.891216066820315	0.976797123730079	0.0477774212101699	0.020679570523663	0.963775529638933	0.0301614969594705	0.902966016996682	0.0261969798606762	0.918032730498818	0.962564082015478	0.0342696403891106	0.0214084877612775	0.960750526345637	0.0848323803507929	0.973352076035112
"cg06785999_BC11"	0.957598416011602	0.0192635564545908	0.970751951661329	0.0628445085772868	0.0320938235662267	0.959487770392071	0.880216250585344	0.0245237155590568	0.943888385873126	0.024025747071901	0.948624877233715	0.0285734026300366	0.0944560613832718	0.960914065387953	0.925977557473497	0.0197580602886726
"cg25929173_TC11"	0.0135253866918715	0.966843465346427	0.968028521483882	0.0934679855598915	0.0156752430970398	0.938497989120428	0.00965238499567078	0.93426328082799	0.0105209982940817	0.968940879415865	0.947005158944262	0.0741591280301379	0.164679417899487	0.925349058274584	0.010036948164111	0.96851716126903
"cg05129039_TC11"	0.0169389155367885	0.831923186425248	0.978027694003461	0.0185764202568289	0.0196376614121103	0.967651295540023	0.0138751540868763	0.801561991212499	0.0178030103981384	0.874325241349172	0.972492940042032	0.0181896954817316	0.0273932327346263	0.971775924420041	0.0179639271169736	0.963176887856644
"cg12455762_BC11"	0.975998013549569	0.0177495203268662	0.978565841928468	0.105246115089797	0.0334319969854781	0.9097359894037	0.976418868483401	0.0186542093532832	0.972809305568204	0.0219845607526973	0.927082761642086	0.0484454457276755	0.154480835262767	0.921211423473079	0.978225088309037	0.0172858612861464
"cg17528648_BC11"	0.0198641363251794	0.932226220860847	0.972978991760932	0.0290614405465837	0.0211581605129937	0.890317592482205	0.0149038993998373	0.920945585480209	0.0190995556718637	0.953164138759523	0.816915749408602	0.023590419671764	0.0359554995673574	0.950965227388818	0.0179401293891056	0.970447015563692
"cg12787465_BC11"	0.0287084020271958	0.95582222247946	0.955943257121926	0.064949446288792	0.0377456073807522	0.91638917355799	0.030925028852108	0.970899054473401	0.0342214326210708	0.955325144718313	0.915172811886336	0.0343544965353389	0.0643486002480195	0.917016852122616	0.0353927264433956	0.984137564039837
"cg04065856_BC11"	0.036655986337026	0.908644128620789	0.971214038172262	0.0528598545601778	0.0300550841647335	0.947788702409346	0.0304983598672818	0.954452825375362	0.0270824265961271	0.946970999908891	0.951462266381355	0.0643076010605711	0.0405983803008764	0.959620618823333	0.0804917780023998	0.964110345096365
"cg08619651_BC11"	0.0189553314260824	0.843831781859938	0.981693462377048	0.00901827329951918	0.0091090171597956	0.897318631709683	0.00829929715756695	0.84683492208074	0.00929177073124096	0.909807508926292	0.930155276877191	0.00859529920591384	0.00997974359614234	0.919703672675664	0.00848402358833297	0.97860820678352
"cg04897188_TC11"	0.0373180806426638	0.942675468977989	0.96868694593314	0.0439178296777066	0.0380326515807406	0.948539025153108	0.0324682546767112	0.954011587987957	0.0341698642807745	0.958893492195757	0.906437195623841	0.0507016376334667	0.0514395458824242	0.940357507847603	0.0565951439894146	0.968344620346504
"cg18542829_BC11"	0.0452118800526432	0.948689054800592	0.961193675189266	0.048634237539565	0.0273448014648796	0.925846994318974	0.0289016482423272	0.94529378756347	0.0344058900876248	0.950463823997477	0.927173581648385	0.0363025686813296	0.0469343546098554	0.930645808650865	0.0423420010098684	0.964675485576074
"cg01956420_TC11"	0.00977668118387519	0.979081602263134	0.981117180342509	0.153992240674558	0.0155415112824817	0.949047354411372	0.0124889727428852	0.942446694239857	0.0110656600480719	0.97970411850643	0.865680931768175	0.0865936127135904	0.138523157954267	0.966838252231871	0.0122406036834121	0.980037748271984
"cg05032098_TC11"	0.0264466574736626	0.938066570501326	0.953218815771826	0.038140581839849	0.0363815103317863	0.93322760133106	0.0177800191311005	0.934701991088006	0.0198738409879	0.950426048056222	0.928961736865105	0.0435106314659752	0.0404925787299338	0.936628237230822	0.0320508903958658	0.922990690587138
"cg19971716_BC11"	0.961474851196675	0.06302043430026	0.965975939492708	0.0171301412411798	0.0151908119736315	0.951587005112755	0.958584164993703	0.0491817921666832	0.955856465938502	0.108336056925954	0.94432688181412	0.0148466735468852	0.0174583981840719	0.928836563296831	0.966455829799912	0.118416869389468
"cg15993902_BC11"	0.0242681836899844	0.941738550976562	0.962910757894273	0.0410251680637893	0.0177755430381992	0.944254701276196	0.02470280357266	0.962729055106483	0.0221383141240831	0.95898410006092	0.935369888077615	0.0356341942015445	0.048912017660945	0.880663769256125	0.106415301602429	0.965871413504262
"cg22535307_TC11"	0.0139891096221456	0.920247175067622	0.975769891122308	0.0871292899146954	0.0267209121850656	0.969288341105281	0.01558486347216	0.920737122936064	0.0144428962122938	0.939150241773883	0.933402650573865	0.0451216537414315	0.144904317341651	0.972081180096665	0.017270322616093	0.955794471028238
"cg26322248_BC11"	0.0325235149266915	0.947771081991386	0.953212294317223	0.0223706000457334	0.0170417902176695	0.908926402672537	0.0263434794369647	0.900410499975794	0.0212858453708708	0.954226180669991	0.902478755080553	0.0158263314817482	0.0242111824580435	0.896236560192283	0.0290645152181055	0.960924243770837
"cg12889538_BC22"	0.956126580425162	0.942946271080579	0.0523856116666913	0.0390108309860211	0.0266738756092249	0.0505333495296216	0.938146700474501	0.937295935737435	0.941709505285969	0.938850209148365	0.0374700516494731	0.0321563151155031	0.0333786838417147	0.0366952224759893	0.948440230995765	0.944818432381779
"cg22481344_TC11"	0.0201501121341978	0.965268674846149	0.972360878811903	0.0327577141554492	0.0135516326600056	0.857244626572417	0.0142537318185254	0.933270515321851	0.0169927867176041	0.961854390413772	0.844082886544155	0.0136042364835756	0.0504989116857916	0.886480110732558	0.0152287201923838	0.973055492702148
"cg07352054_BC11"	0.13389658463846	0.0227797020203387	0.973630242099785	0.976966980660813	0.973668998090122	0.968040362123832	0.0374430533684778	0.0350934615573401	0.0459460650490911	0.0423051725883869	0.928752737633302	0.97529467672913	0.976859616577005	0.964858089002876	0.122071596625954	0.0743417368847255
"cg20670302_BC11"	0.0897330191446262	0.940366342956435	0.96543553300697	0.013251419846682	0.00985440936422488	0.90814780556906	0.0157902466475091	0.855034356729714	0.0146600380369054	0.947279183788673	0.929687317596742	0.0117554343452726	0.0278479574298873	0.912460498220273	0.0153116913998929	0.963960851736573
"cg23685416_BC11"	0.0393157009489453	0.903466327433195	0.963094463160197	0.0357161055223428	0.0270470019113372	0.936691746942645	0.0298895324628171	0.925260508244706	0.0297668859139111	0.939007608337941	0.945724718114181	0.0279531845019806	0.0463524436601394	0.935697502376239	0.0356434295994922	0.95884984615249
"cg12467264_BC11"	0.0145862254967051	0.972635231757096	0.975497677832686	0.0774265848402754	0.0165220987395655	0.833151433235404	0.0148600552576576	0.960845987470093	0.0136470997524355	0.969035450494718	0.913056759918158	0.0374686135621043	0.0538657837213806	0.85758562469801	0.022277229916805	0.977143589760393
"cg05068866_BC21"	0.951175318780896	0.0261243427210559	0.954400252883217	0.0493783324174209	0.0313948882982438	0.930781939123103	0.915896957892157	0.0209445709341146	0.939289000038094	0.0168829086758191	0.921948091778767	0.0459924848540544	0.0437869716241643	0.938308786473066	0.944516967927269	0.0269115801602855
"cg20637307_BC11"	0.0243495413112881	0.903603037412106	0.973315853736694	0.0316147702865245	0.0246616489993152	0.957405821799515	0.0325899626259769	0.952680079772827	0.0245481971290161	0.938507988821039	0.91725950280589	0.0460082497626941	0.121323262233979	0.956828596048994	0.0378039083520952	0.967616515760978
"cg20891125_BC21"	0.0237048643289415	0.052336719516577	0.957546958088736	0.936783580115515	0.943691727443366	0.921775394862509	0.0291097788963987	0.0257251924335514	0.0241488083329389	0.0574639694788084	0.945563554275378	0.928346263917298	0.951378977647931	0.936718483107734	0.0328724590960334	0.0422393024069134
"cg22659512_BC11"	0.0261357021718019	0.969437383724057	0.979897695092303	0.0181914321746177	0.0148130864931442	0.900932258174329	0.0169563504195781	0.92396523501901	0.0209278450552831	0.968940306674527	0.830750026808512	0.0467139832013774	0.0200938922936627	0.909837360225513	0.0872917933086346	0.977865838310338
"cg07793849_BC11"	0.0398292004728701	0.950999486762304	0.972937954317875	0.0603757023837364	0.0269186068424801	0.954071862776613	0.0268509685012816	0.939697831748606	0.0313188577904132	0.964766961762963	0.9271970256919	0.0557706974404593	0.0638438009519934	0.915959074227564	0.0639664664689215	0.973733502395195
"cg05168378_TC11"	0.0126099781025107	0.758693961342183	0.980202457989901	0.0103289373977607	0.0126279748366127	0.973992315126108	0.00914528418863634	0.819568707591007	0.0102958628663065	0.845911686831464	0.977814150094219	0.0107379795413426	0.0223842761733724	0.951721145677593	0.0115518416334888	0.96779168413117
"cg06926782_TC11"	0.0295021430582843	0.930911369975219	0.956218360046661	0.0395735765157068	0.0272888338675987	0.922976067042266	0.0266271586550692	0.912026080050878	0.025633676156081	0.955821095860252	0.896467046694187	0.0234675400092471	0.0339179616067523	0.929800317975073	0.0318882046488579	0.965033338375912
"cg07019438_BC11"	0.0207773000819435	0.849042681844276	0.976949049673652	0.0254061584956786	0.0191329564972815	0.950819440132031	0.01887460616037	0.809210668370245	0.0171989578241103	0.897557434886026	0.974140238698115	0.0285199267050664	0.0457106065481532	0.969434662220401	0.0228981447366914	0.97337599216423
